gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
2142-2114,partial,https://lpl.qq.com/es/stats.shtml?bmid=2142,LPL,2017,Spring,1,2017-04-18 07:09:32,3,7.07,5,Blue,sup,Mor,oe:player:3a51d2dae2a4c583a3f70ceed2e17ff,Newbee,oe:team:7e76012fb69f9e19b2dc690dde98ac1,Braum,LeBlanc,Graves,Ashe,Syndra,Talon,,,,,,2924,1,0,3,10,14,12,,,0.0,0.0,,0.0,,,0.2873,0.5335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.0,25.9986,0.0116122,285.8824,,85.0,1.7442,17.0,0.3488,26.0,,,12436.0,6216.0,127.5513,0.104261,,,,22.0,22.0,0.0,0.0,0.0,0.4514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142-2114,partial,https://lpl.qq.com/es/stats.shtml?bmid=2142,LPL,2017,Spring,1,2017-04-18 07:09:32,3,7.07,6,Red,top,Duke,oe:player:1a8b6a662905090813591d4993feefa,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Rumble,Fizz,Rengar,Shen,Nautilus,Ivern,,,,,,2924,0,0,2,5,12,14,,,0.0,0.0,,0.0,,,0.2462,0.5335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634.0,156.6484,0.101087,913.7073,,26.0,0.5335,11.0,0.2257,2.0,,,15565.0,9345.0,191.7579,0.18747,,,,359.0,344.0,15.0,15.0,0.0,7.3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142-2114,partial,https://lpl.qq.com/es/stats.shtml?bmid=2142,LPL,2017,Spring,1,2017-04-18 07:09:32,3,7.07,7,Red,jng,Rio,oe:player:82984b2fe187ac652726ddea2dd092c,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Lee Sin,Fizz,Rengar,Shen,Nautilus,Ivern,,,,,,2924,0,4,3,1,12,14,,,0.0,0.0,,0.0,,,0.2462,0.5335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10152.0,208.3174,0.13443,614.3639,,47.0,0.9644,18.0,0.3694,10.0,,,15197.0,8977.0,184.2066,0.180087,,,,223.0,48.0,175.0,105.0,70.0,4.5759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142-2114,partial,https://lpl.qq.com/es/stats.shtml?bmid=2142,LPL,2017,Spring,1,2017-04-18 07:09:32,3,7.07,8,Red,mid,Rookie,oe:player:1213778b5c6d69dcb26aa89f7d0aaa9,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Syndra,Fizz,Rengar,Shen,Nautilus,Ivern,,,,,,2924,0,5,5,4,12,14,,,0.0,0.0,,1.0,,,0.2462,0.5335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19596.0,402.1067,0.259484,414.357,,12.0,0.2462,12.0,0.2462,7.0,,,18634.0,12414.0,254.7332,0.249038,,,,426.0,406.0,20.0,19.0,1.0,8.7415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142-2114,partial,https://lpl.qq.com/es/stats.shtml?bmid=2142,LPL,2017,Spring,1,2017-04-18 07:09:32,3,7.07,9,Red,bot,Kid,oe:player:eead4a0e1ca42500ee379c3ead73cfd,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Ezreal,Fizz,Rengar,Shen,Nautilus,Ivern,,,,,,2924,0,3,4,8,12,14,,,0.0,0.0,,0.0,,,0.2462,0.5335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18970.0,389.2613,0.251195,385.5677,,21.0,0.4309,15.0,0.3078,5.0,,,19365.0,13145.0,269.7332,0.263703,,,,448.0,407.0,41.0,21.0,20.0,9.1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142-2114,partial,https://lpl.qq.com/es/stats.shtml?bmid=2142,LPL,2017,Spring,1,2017-04-18 07:09:32,3,7.07,10,Red,sup,Baolan,oe:player:158c720179ac94f4bbe38b809ff1702,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Nami,Fizz,Rengar,Shen,Nautilus,Ivern,,,,,,2924,0,0,0,8,12,14,,,0.0,0.0,,0.0,,,0.2462,0.5335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19167.0,393.3037,0.253804,402.2503,,89.0,1.8263,32.0,0.6566,20.0,,,12187.0,5967.0,122.4419,0.119703,,,,54.0,54.0,0.0,0.0,0.0,1.1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142-2114,partial,https://lpl.qq.com/es/stats.shtml?bmid=2142,LPL,2017,Spring,1,2017-04-18 07:09:32,3,7.07,100,Blue,team,,,Newbee,oe:team:7e76012fb69f9e19b2dc690dde98ac1,,LeBlanc,Graves,Ashe,Syndra,Talon,,,,,,2924,1,14,12,36,14,12,,,,,0.0,,,,0.2873,0.5335,,2.0,3.0,,,,,,,,,2.0,,,,,,,,,2.0,0.0,,,1.0,9.0,4.0,,,,,,,109109.0,2238.8988,,2290.7729,,190.0,3.8988,85.0,1.7442,48.0,,,90719.0,59618.0,1223.3516,,,,,1592.0,1356.0,236.0,131.0,105.0,32.6676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142-2114,partial,https://lpl.qq.com/es/stats.shtml?bmid=2142,LPL,2017,Spring,1,2017-04-18 07:09:32,3,7.07,200,Red,team,,,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,,Fizz,Rengar,Shen,Nautilus,Ivern,,,,,,2924,0,12,14,26,12,14,,,,,1.0,,,,0.2462,0.5335,,3.0,2.0,,,,,,,,,3.0,,,,,,,,,0.0,2.0,,,0.0,4.0,9.0,,,,,,,75519.0,1549.6375,,2730.2462,,195.0,4.0014,88.0,1.8057,44.0,,,80948.0,49847.0,1022.8523,,,,,1510.0,1259.0,251.0,160.0,91.0,30.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2117,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 09:33:32,2,7.07,1,Blue,top,Kabe,oe:player:098e5fcb64515732869947191bc0527,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Nautilus,Galio,Karma,Rengar,Thresh,Rumble,,,,,,1724,1,4,1,4,13,4,,,0.0,0.0,,0.0,,,0.4524,0.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13657.0,475.3016,0.201232,758.8051,,14.0,0.4872,1.0,0.0348,2.0,,,11136.0,7364.0,256.2877,0.205389,,,,223.0,204.0,19.0,7.0,12.0,7.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2117,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 09:33:32,2,7.07,2,Blue,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Nidalee,Galio,Karma,Rengar,Thresh,Rumble,,,,,,1724,1,1,2,7,13,4,,,0.0,0.0,,0.0,,,0.4524,0.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7894.0,274.7332,0.116316,965.4292,,34.0,1.1833,8.0,0.2784,11.0,,,10055.0,6283.0,218.6659,0.175238,,,,123.0,21.0,102.0,68.0,34.0,4.2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2117,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 09:33:32,2,7.07,3,Blue,mid,Doinb,oe:player:9b73925063fe3714ebb4e8c10f551c0,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Jayce,Galio,Karma,Rengar,Thresh,Rumble,,,,,,1724,1,4,1,8,13,4,,,0.0,0.0,,1.0,,,0.4524,0.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14846.0,516.6821,0.218751,478.8515,,9.0,0.3132,9.0,0.3132,6.0,,,12077.0,8305.0,289.0371,0.231635,,,,238.0,235.0,3.0,2.0,1.0,8.2831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2117,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 09:33:32,2,7.07,4,Blue,bot,Alone,oe:player:61dddfe82dcb836daf55132bc47a10f,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Lucian,Galio,Karma,Rengar,Thresh,Rumble,,,,,,1724,1,3,0,7,13,4,,,0.0,0.0,,0.0,,,0.4524,0.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26588.0,925.3364,0.391766,444.2575,,11.0,0.3828,9.0,0.3132,3.0,,,12408.0,8636.0,300.5568,0.240867,,,,260.0,256.0,4.0,2.0,2.0,9.0487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2117,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 09:33:32,2,7.07,5,Blue,sup,Deceit,oe:player:a713229c85ac0832945cb6c22702540,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Braum,Galio,Karma,Rengar,Thresh,Rumble,,,,,,1724,1,1,0,11,13,4,,,0.0,0.0,,0.0,,,0.4524,0.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4882.0,169.9072,0.0719348,211.1485,,32.0,1.1137,19.0,0.6613,7.0,,,9038.0,5266.0,183.2715,0.146872,,,,31.0,30.0,1.0,0.0,1.0,1.0789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2117,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 09:33:32,2,7.07,6,Red,top,AmazingJ,oe:player:98c980a76febd0efa3407295d69b244,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Maokai,Kog'Maw,Kled,Nautilus,Taliyah,Orianna,,,,,,1724,0,2,3,2,4,13,,,0.0,0.0,,0.0,,,0.1392,0.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8181.0,284.7216,0.154074,670.0232,,14.0,0.4872,1.0,0.0348,4.0,,,9388.0,5616.0,195.4524,0.238341,,,,231.0,230.0,1.0,1.0,0.0,8.0394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2117,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 09:33:32,2,7.07,7,Red,jng,Ben4,oe:player:59a57d41e6e55c904ef0865e441d4c3,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Lee Sin,Kog'Maw,Kled,Nautilus,Taliyah,Orianna,,,,,,1724,0,1,0,3,4,13,,,0.0,0.0,,0.0,,,0.1392,0.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11313.0,393.7239,0.213059,568.3643,,25.0,0.8701,9.0,0.3132,7.0,,,8615.0,4843.0,168.5499,0.205534,,,,155.0,35.0,120.0,80.0,40.0,5.3944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2117,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 09:33:32,2,7.07,8,Red,mid,Athena,oe:player:582ca45acfd3e21caca8b786c141385,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Vladimir,Kog'Maw,Kled,Nautilus,Taliyah,Orianna,,,,,,1724,0,1,3,3,4,13,,,0.0,0.0,,0.0,,,0.1392,0.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19248.0,669.884,0.3625,744.2227,,14.0,0.4872,5.0,0.174,3.0,,,9476.0,5704.0,198.5151,0.242076,,,,231.0,215.0,16.0,15.0,1.0,8.0394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2117,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 09:33:32,2,7.07,9,Red,bot,Jinjiao,oe:player:efced9552c6030d0beaf318ee62926a,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Ashe,Kog'Maw,Kled,Nautilus,Taliyah,Orianna,,,,,,1724,0,0,3,3,4,13,,,0.0,0.0,,0.0,,,0.1392,0.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11799.0,410.6381,0.222212,449.7564,,12.0,0.4176,1.0,0.0348,4.0,,,8996.0,5224.0,181.8097,0.221704,,,,233.0,221.0,12.0,3.0,9.0,8.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2117,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 09:33:32,2,7.07,10,Red,sup,Road,,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Lulu,Kog'Maw,Kled,Nautilus,Taliyah,Orianna,,,,,,1724,0,0,4,4,4,13,,,0.0,0.0,,0.0,,,0.1392,0.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557.0,88.9907,0.0481562,598.5035,,42.0,1.4617,5.0,0.174,7.0,,,5948.0,2176.0,75.7309,0.0923445,,,,37.0,37.0,0.0,0.0,0.0,1.2877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2117,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 09:33:32,2,7.07,100,Blue,team,,,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,,Galio,Karma,Rengar,Thresh,Rumble,,,,,,1724,1,13,4,37,13,4,,,,,1.0,,,,0.4524,0.5916,,3.0,0.0,,,,,,,,,3.0,,,,,,,,,1.0,0.0,,,1.0,9.0,0.0,,,,,,,67867.0,2361.9606,,2858.4919,,100.0,3.4803,46.0,1.6009,29.0,,,54714.0,35853.0,1247.7842,,,,,875.0,746.0,129.0,79.0,50.0,30.4524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2117,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 09:33:32,2,7.07,200,Red,team,,,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,,Kog'Maw,Kled,Nautilus,Taliyah,Orianna,,,,,,1724,0,4,13,15,4,13,,,,,0.0,,,,0.1392,0.5916,,0.0,3.0,,,,,,,,,0.0,,,,,,,,,0.0,1.0,,,0.0,0.0,9.0,,,,,,,53098.0,1847.9582,,3030.8701,,107.0,3.7239,21.0,0.7309,25.0,,,42423.0,23562.0,820.0232,,,,,887.0,738.0,149.0,99.0,50.0,30.8701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2118,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 10:19:38,3,7.07,1,Blue,top,AmazingJ,oe:player:98c980a76febd0efa3407295d69b244,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Kled,Kog'Maw,Zilean,Kled,Gragas,Fizz,,,,,,1827,1,1,1,10,16,6,,,0.0,0.0,,0.0,,,0.5255,0.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12333.0,405.0246,0.172545,597.6683,,16.0,0.5255,2.0,0.0657,3.0,,,12114.0,8132.0,267.0608,0.194652,,,,241.0,240.0,1.0,0.0,1.0,7.9146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2118,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 10:19:38,3,7.07,2,Blue,jng,Ben4,oe:player:59a57d41e6e55c904ef0865e441d4c3,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Ivern,Kog'Maw,Zilean,Kled,Gragas,Fizz,,,,,,1827,1,6,2,5,16,6,,,0.0,0.0,,1.0,,,0.5255,0.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10949.0,359.5731,0.153182,826.2069,,26.0,0.8539,10.0,0.3284,7.0,,,13131.0,9149.0,300.4598,0.218997,,,,179.0,52.0,127.0,66.0,61.0,5.8785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2118,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 10:19:38,3,7.07,3,Blue,mid,Athena,oe:player:582ca45acfd3e21caca8b786c141385,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Taliyah,Kog'Maw,Zilean,Kled,Gragas,Fizz,,,,,,1827,1,3,1,11,16,6,,,0.0,0.0,,0.0,,,0.5255,0.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28951.0,950.7718,0.405039,551.8227,,15.0,0.4926,7.0,0.2299,2.0,,,13736.0,9754.0,320.3284,0.233479,,,,270.0,257.0,13.0,7.0,6.0,8.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2118,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 10:19:38,3,7.07,4,Blue,bot,Jinjiao,oe:player:efced9552c6030d0beaf318ee62926a,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Ashe,Kog'Maw,Zilean,Kled,Gragas,Fizz,,,,,,1827,1,5,1,8,16,6,,,0.0,0.0,,0.0,,,0.5255,0.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14931.0,490.3448,0.208892,496.8473,,10.0,0.3284,5.0,0.1642,3.0,,,13330.0,9348.0,306.9951,0.22376,,,,224.0,210.0,14.0,12.0,2.0,7.3563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2118,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 10:19:38,3,7.07,5,Blue,sup,Road,,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Karma,Kog'Maw,Zilean,Kled,Gragas,Fizz,,,,,,1827,1,1,1,12,16,6,,,0.0,0.0,,0.0,,,0.5255,0.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4313.0,141.642,0.0603411,542.6601,,39.0,1.2808,11.0,0.3612,7.0,,,9376.0,5394.0,177.1429,0.129112,,,,45.0,43.0,2.0,0.0,2.0,1.4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2118,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 10:19:38,3,7.07,6,Red,top,Kabe,oe:player:098e5fcb64515732869947191bc0527,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Gragas,Galio,Rengar,Karma,Thresh,Jhin,,,,,,1827,0,1,3,5,6,16,,,0.0,0.0,,0.0,,,0.197,0.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12128.0,398.2923,0.205163,680.1642,,15.0,0.4926,1.0,0.0328,3.0,,,9723.0,5741.0,188.5386,0.202583,,,,220.0,214.0,6.0,6.0,0.0,7.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2118,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 10:19:38,3,7.07,7,Red,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Lee Sin,Galio,Rengar,Karma,Thresh,Jhin,,,,,,1827,0,0,4,2,6,16,,,0.0,0.0,,0.0,,,0.197,0.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6666.0,218.9163,0.112765,948.4072,,27.0,0.8867,6.0,0.197,10.0,,,8550.0,4568.0,150.0164,0.161189,,,,137.0,30.0,107.0,70.0,37.0,4.4992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2118,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 10:19:38,3,7.07,8,Red,mid,Doinb,oe:player:9b73925063fe3714ebb4e8c10f551c0,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Ryze,Galio,Rengar,Karma,Thresh,Jhin,,,,,,1827,0,4,3,2,6,16,,,0.0,0.0,,0.0,,,0.197,0.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17932.0,588.8998,0.303346,792.6765,,12.0,0.3941,5.0,0.1642,4.0,,,12196.0,8214.0,269.7537,0.289852,,,,303.0,301.0,2.0,1.0,1.0,9.9507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2118,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 10:19:38,3,7.07,9,Red,bot,Alone,oe:player:61dddfe82dcb836daf55132bc47a10f,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Ezreal,Galio,Rengar,Karma,Thresh,Jhin,,,,,,1827,0,1,4,5,6,16,,,0.0,0.0,,0.0,,,0.197,0.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15423.0,506.5025,0.260903,412.9064,,8.0,0.2627,7.0,0.2299,1.0,,,10142.0,6160.0,202.2989,0.217369,,,,233.0,222.0,11.0,3.0,8.0,7.6519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2118,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 10:19:38,3,7.07,10,Red,sup,Deceit,oe:player:a713229c85ac0832945cb6c22702540,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Lulu,Galio,Rengar,Karma,Thresh,Jhin,,,,,,1827,0,0,2,6,6,16,,,0.0,0.0,,0.0,,,0.197,0.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6965.0,228.7356,0.117823,320.821,,39.0,1.2808,19.0,0.624,12.0,,,7638.0,3656.0,120.0657,0.129006,,,,37.0,36.0,1.0,1.0,0.0,1.2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2118,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 10:19:38,3,7.07,100,Blue,team,,,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,,Kog'Maw,Zilean,Kled,Gragas,Fizz,,,,,,1827,1,16,6,46,16,6,,,,,1.0,,,,0.5255,0.7225,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,1.0,11.0,2.0,,,,,,,71477.0,2347.3563,,3015.2053,,106.0,3.4811,35.0,1.1494,22.0,,,61687.0,41776.0,1371.954,,,,,959.0,802.0,157.0,85.0,72.0,31.4943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2118,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 10:19:38,3,7.07,200,Red,team,,,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,,Galio,Rengar,Karma,Thresh,Jhin,,,,,,1827,0,6,16,20,6,16,,,,,0.0,,,,0.197,0.7225,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,0.0,1.0,,,0.0,2.0,11.0,,,,,,,59114.0,1941.3465,,3154.9754,,101.0,3.3169,38.0,1.2479,30.0,,,48249.0,28338.0,930.6404,,,,,930.0,803.0,127.0,81.0,46.0,30.5419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2119,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 11:07:12,4,7.07,1,Blue,top,Kabe,oe:player:098e5fcb64515732869947191bc0527,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Nautilus,Galio,Jayce,Rengar,LeBlanc,Viktor,,,,,,1866,1,6,1,6,15,5,,,0.0,0.0,,1.0,,,0.4823,0.6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13578.0,436.5916,0.205946,688.5209,,16.0,0.5145,3.0,0.0965,3.0,,,13821.0,9759.0,313.7942,0.245812,,,,291.0,269.0,22.0,4.0,18.0,9.3569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
