gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
2582-2284,partial,https://lpl.qq.com/es/stats.shtml?bmid=2582,LPL,2017,Summer,0,2017-06-11 08:10:00,1,7.1,5,Blue,sup,Ben,oe:player:092f2ba9f39fbc2876e64d12cd662f7,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Thresh,,,,,,,,,,,1716,1,1,0,10,14,3,,,,,,,,,0.4895,0.5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8600.0,4844.0,169.3706,0.127408,,,,42.0,,,,,1.4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582-2284,partial,https://lpl.qq.com/es/stats.shtml?bmid=2582,LPL,2017,Summer,0,2017-06-11 08:10:00,1,7.1,6,Red,top,Lies,oe:player:77c658a4a2e9f4096755a823847c19e,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Shen,,,,,,,,,,,1716,0,0,2,2,3,14,,,,,,,,,0.1049,0.5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9600.0,5844.0,204.3357,0.234509,,,,253.0,,,,,8.8462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582-2284,partial,https://lpl.qq.com/es/stats.shtml?bmid=2582,LPL,2017,Summer,0,2017-06-11 08:10:00,1,7.1,7,Red,jng,Karin,oe:player:5b591ed6a915f05e3629a1b5156ad8e,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Graves,,,,,,,,,,,1716,0,1,5,1,3,14,,,,,,,,,0.1049,0.5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800.0,5044.0,176.3636,0.202408,,,,140.0,,,,,4.8951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582-2284,partial,https://lpl.qq.com/es/stats.shtml?bmid=2582,LPL,2017,Summer,0,2017-06-11 08:10:00,1,7.1,8,Red,mid,Ggoong,oe:player:d55620130ce20b8cb9a504b6b16f7a1,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Ahri,,,,,,,,,,,1716,0,1,1,2,3,14,,,,,,,,,0.1049,0.5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9400.0,5644.0,197.3427,0.226484,,,,239.0,,,,,8.3566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582-2284,partial,https://lpl.qq.com/es/stats.shtml?bmid=2582,LPL,2017,Summer,0,2017-06-11 08:10:00,1,7.1,9,Red,bot,QiuQiu,oe:player:00e1677908b0a579a5870fbad836dcc,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Ashe,,,,,,,,,,,1716,0,0,2,3,3,14,,,,,,,,,0.1049,0.5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300.0,5544.0,193.8462,0.222471,,,,242.0,,,,,8.4615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582-2284,partial,https://lpl.qq.com/es/stats.shtml?bmid=2582,LPL,2017,Summer,0,2017-06-11 08:10:00,1,7.1,10,Red,sup,Cat,oe:player:7c67be1b944646ffc400b17e7f82a1e,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Leona,,,,,,,,,,,1716,0,1,4,1,3,14,,,,,,,,,0.1049,0.5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6600.0,2844.0,99.4406,0.114128,,,,45.0,,,,,1.5734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582-2284,partial,https://lpl.qq.com/es/stats.shtml?bmid=2582,LPL,2017,Summer,0,2017-06-11 08:10:00,1,7.1,100,Blue,team,,,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,,,,,,,,,,,,1716,1,14,3,29,14,3,,,,,,,,,0.4895,0.5944,,3.0,0.0,,,,,,,,,3.0,,,,0.0,0.0,,,,1.0,0.0,,,,11.0,1.0,,,,,,,,,,,,,,,,,,,56800.0,,,,,,,928.0,,,,,32.4476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582-2284,partial,https://lpl.qq.com/es/stats.shtml?bmid=2582,LPL,2017,Summer,0,2017-06-11 08:10:00,1,7.1,200,Red,team,,,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,,,,,,,,,,,,1716,0,3,14,9,3,14,,,,,,,,,0.1049,0.5944,,0.0,3.0,,,,,,,,,0.0,,,,0.0,0.0,,,,0.0,1.0,,,,1.0,11.0,,,,,,,,,,,,,,,,,,,43700.0,,,,,,,919.0,,,,,32.1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704-2732,partial,http://lpl.qq.com/es/stats.shtml?bmid=2704,LPL,2017,Summer,0,2017-08-10 09:00:00,1,7.15,1,Blue,top,Lz,oe:player:56ea0abd8f3b8270af16114112248e9,Suning,oe:team:8d47748b0e2a0ac34c90891889805a8,Poppy,Cho'Gath,Maokai,Kog'Maw,Cassiopeia,Taliyah,,,,,,2329,1,0,4,2,16,16,,,,,,,,,0.4122,0.7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,,,,,7.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704-2732,partial,http://lpl.qq.com/es/stats.shtml?bmid=2704,LPL,2017,Summer,0,2017-08-10 09:00:00,1,7.15,2,Blue,jng,H4cker,oe:player:5d11b64cb0cf93ea4a5e5c6977aff59,Suning,oe:team:8d47748b0e2a0ac34c90891889805a8,Sejuani,Cho'Gath,Maokai,Kog'Maw,Cassiopeia,Taliyah,,,,,,2329,1,3,1,10,16,16,,,,,,,,,0.4122,0.7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,4.6372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704-2732,partial,http://lpl.qq.com/es/stats.shtml?bmid=2704,LPL,2017,Summer,0,2017-08-10 09:00:00,1,7.15,3,Blue,mid,Fenfen,oe:player:cf927db4524390111a8ff429febe376,Suning,oe:team:8d47748b0e2a0ac34c90891889805a8,Corki,Cho'Gath,Maokai,Kog'Maw,Cassiopeia,Taliyah,,,,,,2329,1,4,6,10,16,16,,,,,,,,,0.4122,0.7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,,,,,9.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704-2732,partial,http://lpl.qq.com/es/stats.shtml?bmid=2704,LPL,2017,Summer,0,2017-08-10 09:00:00,1,7.15,4,Blue,bot,Babi9,oe:player:304f1326fb403496ecad8a6b52c88ce,Suning,oe:team:8d47748b0e2a0ac34c90891889805a8,Kalista,Cho'Gath,Maokai,Kog'Maw,Cassiopeia,Taliyah,,,,,,2329,1,7,3,6,16,16,,,,,,,,,0.4122,0.7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,,,,,8.2696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704-2732,partial,http://lpl.qq.com/es/stats.shtml?bmid=2704,LPL,2017,Summer,0,2017-08-10 09:00:00,1,7.15,5,Blue,sup,Banks,oe:player:0927b0b8a7a95b5f02808e24b954e3e,Suning,oe:team:8d47748b0e2a0ac34c90891889805a8,Alistar,Cho'Gath,Maokai,Kog'Maw,Cassiopeia,Taliyah,,,,,,2329,1,2,2,11,16,16,,,,,,,,,0.4122,0.7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,1.7003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704-2732,partial,http://lpl.qq.com/es/stats.shtml?bmid=2704,LPL,2017,Summer,0,2017-08-10 09:00:00,1,7.15,6,Red,top,Xiyang,oe:player:44520ade85036cb4df0e9c33de1a2bd,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Jarvan IV,Kassadin,Elise,Rumble,Renekton,Lucian,,,,,,2329,0,1,1,8,15,16,,,,,,,,,0.3864,0.7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,,,,,8.3727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704-2732,partial,http://lpl.qq.com/es/stats.shtml?bmid=2704,LPL,2017,Summer,0,2017-08-10 09:00:00,1,7.15,7,Red,jng,Jiekou,oe:player:a59a2e2680fa1436b144a5068e1eb9a,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Gragas,Kassadin,Elise,Rumble,Renekton,Lucian,,,,,,2329,0,0,5,7,15,16,,,,,,,,,0.3864,0.7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,,,,,3.8901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704-2732,partial,http://lpl.qq.com/es/stats.shtml?bmid=2704,LPL,2017,Summer,0,2017-08-10 09:00:00,1,7.15,8,Red,mid,ICON,oe:player:dd912956b69fb3e570820021206968a,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Syndra,Kassadin,Elise,Rumble,Renekton,Lucian,,,,,,2329,0,7,4,3,15,16,,,,,,,,,0.3864,0.7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.0,,,,,8.4242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704-2732,partial,http://lpl.qq.com/es/stats.shtml?bmid=2704,LPL,2017,Summer,0,2017-08-10 09:00:00,1,7.15,9,Red,bot,Smlz,oe:player:0adcab3b316aa2ec4df93b59b612709,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Varus,Kassadin,Elise,Rumble,Renekton,Lucian,,,,,,2329,0,5,4,7,15,16,,,,,,,,,0.3864,0.7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,9.2486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704-2732,partial,http://lpl.qq.com/es/stats.shtml?bmid=2704,LPL,2017,Summer,0,2017-08-10 09:00:00,1,7.15,10,Red,sup,COLD,oe:player:3f7ff4daa99912d1b0c8c64340edb9f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Thresh,Kassadin,Elise,Rumble,Renekton,Lucian,,,,,,2329,0,2,2,12,15,16,,,,,,,,,0.3864,0.7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,1.4427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704-2732,partial,http://lpl.qq.com/es/stats.shtml?bmid=2704,LPL,2017,Summer,0,2017-08-10 09:00:00,1,7.15,100,Blue,team,,,Suning,oe:team:8d47748b0e2a0ac34c90891889805a8,,Cho'Gath,Maokai,Kog'Maw,Cassiopeia,Taliyah,Kalista,Sejuani,Alistar,Corki,Poppy,2329,1,16,16,39,16,16,,,,,,,,,0.4122,0.7986,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,2.0,0.0,,,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,1207.0,,,,,31.0949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704-2732,partial,http://lpl.qq.com/es/stats.shtml?bmid=2704,LPL,2017,Summer,0,2017-08-10 09:00:00,1,7.15,200,Red,team,,,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,,Kassadin,Elise,Rumble,Renekton,Lucian,Gragas,Thresh,Varus,Jarvan IV,Syndra,2329,0,15,16,37,15,16,,,,,,,,,0.3864,0.7986,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,0.0,2.0,,,,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,1218.0,,,,,31.3783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685-2761,partial,https://lpl.qq.com/es/stats.shtml?bmid=2685,LPL,2017,Summer,0,2017-08-12 12:00:00,3,7.15,1,Blue,top,Xiyang,oe:player:44520ade85036cb4df0e9c33de1a2bd,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Maokai,,,,,,,,,,,1928,0,0,2,0,0,10,,,,,,,,,0.0,0.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,,,,,8.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685-2761,partial,https://lpl.qq.com/es/stats.shtml?bmid=2685,LPL,2017,Summer,0,2017-08-12 12:00:00,3,7.15,2,Blue,jng,World6,oe:player:c5b867b70250ef020bcfd00fdac2953,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Lee Sin,,,,,,,,,,,1928,0,0,3,0,0,10,,,,,,,,,0.0,0.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,,,,,3.4544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685-2761,partial,https://lpl.qq.com/es/stats.shtml?bmid=2685,LPL,2017,Summer,0,2017-08-12 12:00:00,3,7.15,3,Blue,mid,ICON,oe:player:dd912956b69fb3e570820021206968a,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Cassiopeia,,,,,,,,,,,1928,0,0,2,0,0,10,,,,,,,,,0.0,0.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,,,,,8.8693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685-2761,partial,https://lpl.qq.com/es/stats.shtml?bmid=2685,LPL,2017,Summer,0,2017-08-12 12:00:00,3,7.15,4,Blue,bot,Smlz,oe:player:0adcab3b316aa2ec4df93b59b612709,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Caitlyn,,,,,,,,,,,1928,0,0,1,0,0,10,,,,,,,,,0.0,0.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,,,,,9.7718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685-2761,partial,https://lpl.qq.com/es/stats.shtml?bmid=2685,LPL,2017,Summer,0,2017-08-12 12:00:00,3,7.15,5,Blue,sup,COLD,oe:player:3f7ff4daa99912d1b0c8c64340edb9f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Janna,,,,,,,,,,,1928,0,0,2,0,0,10,,,,,,,,,0.0,0.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685-2761,partial,https://lpl.qq.com/es/stats.shtml?bmid=2685,LPL,2017,Summer,0,2017-08-12 12:00:00,3,7.15,6,Red,top,Letme,oe:player:ed551dce192327346be794c8b312186,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Jarvan IV,,,,,,,,,,,1928,1,2,0,7,10,0,,,,,,,,,0.3112,0.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,,,,,8.7759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685-2761,partial,https://lpl.qq.com/es/stats.shtml?bmid=2685,LPL,2017,Summer,0,2017-08-12 12:00:00,3,7.15,7,Red,jng,Mlxg,oe:player:71fb72e750329576210775b19d912e6,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Sejuani,,,,,,,,,,,1928,1,1,0,9,10,0,,,,,,,,,0.3112,0.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,,,,,3.8589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685-2761,partial,https://lpl.qq.com/es/stats.shtml?bmid=2685,LPL,2017,Summer,0,2017-08-12 12:00:00,3,7.15,8,Red,mid,Xiaohu,oe:player:beea9fe15bff6a7ab0b3913d3d5fde6,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Corki,,,,,,,,,,,1928,1,6,0,3,10,0,,,,,,,,,0.3112,0.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,,,,,9.0249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685-2761,partial,https://lpl.qq.com/es/stats.shtml?bmid=2685,LPL,2017,Summer,0,2017-08-12 12:00:00,3,7.15,9,Red,bot,Uzi,oe:player:52e418c848e0f05f1ae3d63fb2f806a,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Varus,,,,,,,,,,,1928,1,1,0,8,10,0,,,,,,,,,0.3112,0.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,,,,,10.2697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685-2761,partial,https://lpl.qq.com/es/stats.shtml?bmid=2685,LPL,2017,Summer,0,2017-08-12 12:00:00,3,7.15,10,Red,sup,Ming,oe:player:4e09acc2529add19ff0686b1341e3d0,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Rakan,,,,,,,,,,,1928,1,0,0,9,10,0,,,,,,,,,0.3112,0.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,0.8402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685-2761,partial,https://lpl.qq.com/es/stats.shtml?bmid=2685,LPL,2017,Summer,0,2017-08-12 12:00:00,3,7.15,100,Blue,team,,,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,,,,,,,,,,,,1928,0,0,10,0,0,10,,,,,,,,,0.0,0.3112,,0.0,3.0,,,,,,,,,0.0,,,,,,,,,0.0,1.0,,,,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,976.0,,,,,30.3734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685-2761,partial,https://lpl.qq.com/es/stats.shtml?bmid=2685,LPL,2017,Summer,0,2017-08-12 12:00:00,3,7.15,200,Red,team,,,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,,,,,,,,,,,,1928,1,10,0,36,10,0,,,,,,,,,0.3112,0.3112,,3.0,0.0,,,,,,,,,3.0,,,,,,,,,1.0,0.0,,,,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1053.0,,,,,32.7697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
